click	market_price	weekday	hour	siteid	slot_w	slot_h	advertiser	pctr
0	15.0	5	12	d2a51e14b53ff92ddae7e4ad46763aaa	320	50	2997	0.03407568704819413
0	39.0	5	12	d2a51e14b53ff92ddae7e4ad46763aaa	320	50	2997	0.03407568704819413
0	43.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	12.0	5	1	UNKNOWN_SITE	320	50	2997	0.5220587394003315
0	139.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	18.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	19.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	6.0	5	4	UNKNOWN_SITE	320	50	2997	0.5188655316467191
0	26.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	6.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	7.0	5	9	b060642b75e22c725a3bcc47560a8997	320	50	2997	0.0011871359507269288
0	82.0	5	23	ff89434ee0146367e43ba89eca242532	320	50	2997	0.08777785517324976
0	26.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	103.0	5	18	1385f7beeed81f9b3bc3c74cc817a3b3	320	50	2997	0.05341559721482614
0	131.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	41.0	5	19	UNKNOWN_SITE	320	50	2997	0.5028815816314601
0	5.0	5	8	b060642b75e22c725a3bcc47560a8997	320	50	2997	0.0011922035720767638
0	46.0	5	21	6e9c0e0bc0e584838ad187cad9852248	320	50	2997	0.013288869924094242
0	122.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	13.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	28.0	5	18	6e9c0e0bc0e584838ad187cad9852248	320	50	2997	0.013457681256983834
0	21.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	69.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	108.0	5	9	a1641f5c3a529ec39bd826c34ca0d0ce	320	50	2997	0.276131651286199
0	45.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	9.0	5	19	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.302455006975223
0	20.0	5	16	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.305161100060149
0	86.0	5	1	166969dca29fc36424ecf71a3173dcd3	320	50	2997	0.045443067872009954
0	5.0	5	17	b060642b75e22c725a3bcc47560a8997	320	50	2997	0.0011473619173638897
0	63.0	5	23	ff6e1d6db6fd295a9ba8162f0b83fd79	320	50	2997	0.00601853720812239
0	26.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	5.0	5	17	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.3042575602782285
0	12.0	5	17	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.3042575602782285
0	5.0	5	13	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.3078807183249434
0	12.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	13.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	17.0	5	17	b1414832941218f3755ceab52df4d2d0	320	50	2997	0.022583963133197143
0	14.0	5	13	b1414832941218f3755ceab52df4d2d0	320	50	2997	0.02296360652884607
0	6.0	5	1	UNKNOWN_SITE	320	50	2997	0.5220587394003315
0	6.0	5	1	UNKNOWN_SITE	320	50	2997	0.5220587394003315
0	47.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	11.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	6	UNKNOWN_SITE	320	50	2997	0.5167358538220385
0	51.0	5	0	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.31981896154551637
0	68.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	6.0	5	10	UNKNOWN_SITE	320	50	2997	0.5124747511290395
0	83.0	5	2	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.3179663493299488
0	33.0	5	2	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.3179663493299488
0	6.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	8.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	6.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	19.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	66.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	6.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	10.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	6.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	12.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	24.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	9.0	5	7	UNKNOWN_SITE	320	50	2997	0.5156707820444318
0	23.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	14.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	130.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	125.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	275.0	5	5	UNKNOWN_SITE	320	50	2997	0.5178007735727389
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	16.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	66.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	26.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	6.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	45.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	37.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	5.0	5	21	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.30065851790290704
0	36.0	5	8	UNKNOWN_SITE	320	50	2997	0.5146055678952551
0	19.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	80.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	39.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	8.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	41.0	5	10	UNKNOWN_SITE	320	50	2997	0.5124747511290395
0	106.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	44.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	32.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	47.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	6.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	30.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	42.0	5	9	b1414832941218f3755ceab52df4d2d0	320	50	2997	0.023349479389562233
0	98.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	21.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	19.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	74.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	74.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	36.0	5	7	UNKNOWN_SITE	320	50	2997	0.5156707820444318
0	6.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	42.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	25.0	5	1	UNKNOWN_SITE	320	50	2997	0.5220587394003315
0	138.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	43.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	54.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	47.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	26.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	26.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	28.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	46.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	55.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	27.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	10.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	31.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	6.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	19.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	11.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	8.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	12.0	5	5	UNKNOWN_SITE	320	50	2997	0.5178007735727389
0	75.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	14.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	62.0	5	19	UNKNOWN_SITE	320	50	2997	0.5028815816314601
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	17.0	5	23	fabe1a09aec972a61e3b87a06088d08f	320	50	2997	0.06960540200381272
0	31.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	6.0	5	3	UNKNOWN_SITE	320	50	2997	0.5199301184000342
0	43.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	29.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	12.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	59.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	33.0	5	8	UNKNOWN_SITE	320	50	2997	0.5146055678952551
0	21.0	5	8	UNKNOWN_SITE	320	50	2997	0.5146055678952551
0	142.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	16.0	5	10	UNKNOWN_SITE	320	50	2997	0.5124747511290395
0	14.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	82.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	17.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	30.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	34.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	13.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	35.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	50.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	6.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	30.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	37.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	6.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	11.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	20.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	33.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	5.0	5	22	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.2997625582509652
0	7.0	5	23	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.29886812752946784
0	5.0	5	22	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.2997625582509652
0	15.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	33.0	5	10	UNKNOWN_SITE	320	50	2997	0.5124747511290395
0	5.0	5	10	b978ad24f57ab8107764eaf026a75aae	320	50	2997	0.08884982142789896
0	5.0	5	22	b978ad24f57ab8107764eaf026a75aae	320	50	2997	0.0847929904771209
0	22.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	22.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	32.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	90.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	7.0	5	1	UNKNOWN_SITE	320	50	2997	0.5220587394003315
0	12.0	5	10	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.31061373916959467
0	7.0	5	10	UNKNOWN_SITE	320	50	2997	0.5124747511290395
0	30.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	10.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	21.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	31.0	5	23	bd8be71204a0bf4948b70c711d8e12a2	320	50	2997	0.399968377902669
0	76.0	5	3	UNKNOWN_SITE	320	50	2997	0.5199301184000342
0	123.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	64.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	20.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	6.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	40.0	5	21	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.30065851790290704
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	123.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	14.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	83.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	5.0	5	11	e37207d8ef01135b293bf38330d549bf	320	50	2997	0.045311308482495705
0	5.0	5	11	e37207d8ef01135b293bf38330d549bf	320	50	2997	0.045311308482495705
0	39.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	62.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	81.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	68.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	5.0	5	14	b060642b75e22c725a3bcc47560a8997	320	50	2997	0.0011621187538370726
0	277.0	5	14	bdf39962b4d99f71edf06b24d3bff2c5	320	50	2997	0.18886409185768505
0	155.0	5	6	UNKNOWN_SITE	320	50	2997	0.5167358538220385
0	140.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	5.0	5	18	e37207d8ef01135b293bf38330d549bf	320	50	2997	0.04403729357994041
0	31.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	50.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	6.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	5.0	5	17	ad327f4e6be63a99f2cf86fd4835f8c4	320	50	2997	0.05792970672432821
0	33.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	27.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	27.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	140.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	28.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	92.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	5.0	5	19	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.302455006975223
0	15.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	140.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	26.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	37.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	42.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	42.0	5	7	342639a057c812b945d8be08e25dcc16	320	50	2997	0.8877533567770556
0	104.0	5	5	UNKNOWN_SITE	320	50	2997	0.5178007735727389
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	35.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	17.0	5	5	UNKNOWN_SITE	320	50	2997	0.5178007735727389
0	43.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	40.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	75.0	5	13	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.3078807183249434
0	13.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	64.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	18.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	92.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	81.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	60.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	7.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	6.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	37.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	11.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	59.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	6.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	52.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	44.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	114.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	6.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	82.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	30.0	5	19	UNKNOWN_SITE	320	50	2997	0.5028815816314601
0	42.0	5	10	UNKNOWN_SITE	320	50	2997	0.5124747511290395
0	26.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	166.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	20.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	13.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	62.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	6.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	203.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	31.0	5	17	d2a51e14b53ff92ddae7e4ad46763aaa	320	50	2997	0.033380753554591545
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	55.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	18.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	80.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	21.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	100.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	82.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	93.0	5	0	342639a057c812b945d8be08e25dcc16	320	50	2997	0.8906939083349568
0	32.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	128.0	5	9	UNKNOWN_SITE	320	50	2997	0.513540221035015
0	68.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	46.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	36.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	20.0	5	22	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.2997625582509652
0	109.0	5	23	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.29886812752946784
0	30.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	19.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	47.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	19.0	5	21	bdf39962b4d99f71edf06b24d3bff2c5	320	50	2997	0.1843331429501216
0	146.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	8.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	7.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	57.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	6.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	30.0	5	1	UNKNOWN_SITE	320	50	2997	0.5220587394003315
0	172.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	10.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	32.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	6.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	92.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	60.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	12.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	6.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	67.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	55.0	5	19	UNKNOWN_SITE	320	50	2997	0.5028815816314601
0	39.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	35.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	37.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	18.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	86.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	17.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	0	UNKNOWN_SITE	320	50	2997	0.5231227543919102
0	52.0	5	17	UNKNOWN_SITE	320	50	2997	0.5050138292446671
0	56.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	53.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	21.0	5	15	UNKNOWN_SITE	320	50	2997	0.5071458944929429
0	58.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	109.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	13.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	17.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	6.0	5	5	UNKNOWN_SITE	320	50	2997	0.5178007735727389
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	92.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	43.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	5	UNKNOWN_SITE	320	50	2997	0.5178007735727389
0	14.0	5	4	UNKNOWN_SITE	320	50	2997	0.5188655316467191
0	50.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	8.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	3	UNKNOWN_SITE	320	50	2997	0.5199301184000342
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	45.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	50.0	5	4	UNKNOWN_SITE	320	50	2997	0.5188655316467191
0	70.0	5	6	UNKNOWN_SITE	320	50	2997	0.5167358538220385
0	155.0	5	7	UNKNOWN_SITE	320	50	2997	0.5156707820444318
0	6.0	5	3	UNKNOWN_SITE	320	50	2997	0.5199301184000342
0	21.0	5	12	UNKNOWN_SITE	320	50	2997	0.5103434808631998
0	140.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	65.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	9.0	5	2	UNKNOWN_SITE	320	50	2997	0.5209945241949581
0	83.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	167.0	5	13	UNKNOWN_SITE	320	50	2997	0.5092776998549439
0	14.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	195.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	8.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	8.0	5	14	UNKNOWN_SITE	320	50	2997	0.5082118345034671
0	34.0	5	16	UNKNOWN_SITE	320	50	2997	0.5060798895102594
0	6.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	6.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	46.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	50.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	260.0	5	12	bdf39962b4d99f71edf06b24d3bff2c5	320	50	2997	0.19017423824839816
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	66.0	5	8	UNKNOWN_SITE	320	50	2997	0.5146055678952551
0	113.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	30.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	6.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	180.0	5	21	bdf39962b4d99f71edf06b24d3bff2c5	320	50	2997	0.1843331429501216
0	52.0	5	11	UNKNOWN_SITE	320	50	2997	0.5114091678471279
0	68.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	61.0	5	22	UNKNOWN_SITE	320	50	2997	0.49968303791785706
0	53.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	120.0	5	21	UNKNOWN_SITE	320	50	2997	0.5007492292011961
0	58.0	5	18	UNKNOWN_SITE	320	50	2997	0.5039477233874275
0	30.0	5	23	UNKNOWN_SITE	320	50	2997	0.4986168495169994
0	121.0	5	10	725cd49d58aabb7ff2fa98834d2f8095	320	50	2997	0.10178750977411219
0	75.0	5	16	80e2bf50cea1e8934f05072aef82b09	320	50	2997	0.023237207243590415
0	68.0	5	12	d63d96468f66986d5a8eb5225ad0b6f0	320	50	2997	0.30879024225038376
